id_response;linha_produto;modulo;processo;subprocesso;requisito;resposta;observacao
36006;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Possuir cadastro para entrada de qualquer tipo de ativo herdando as informações do processo de compras e gerando a identificação dos bens através de um número identificador com código de barras (quando aplicável) incorporando as características técnicas e funcionais conta contábil localização física situação identificação de propriedade prazo de garantia marca modelo número de série quando aplicável.;Atende;
36007;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir que os atributos do cadastro de bens sejam parametrizáveis de acordo com a família tipo ou grupo de ativo por exemplo no cadastro de imóveis devem ser agregadas informações necessárias para a constituição do seguro patrimonial.;Atende;
36008;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir agregar atributos necessários para fins de demonstrações financeiras em IFRS tais como: Categoria Vida útil Valor atualizado em moeda corrente Valor Depreciado Acumulado em moeda corrente idade aparente idade real indicativo de valor significativo. Devem ser considerados também os bens que pelo padrão contábil IFRS estão inseridos no Imobilizado quais sejam: bens provenientes de arrendamento mercantil financeiro (exclusivamente equipamentos de informática) bem como os bens classificados como Propriedades para Investimento (Outros Ativos – Outros Valores e Bens).;Atende;
36009;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir cadastrar e manter tabela de localização patrimonial com nome e endereço permitindo a localização física de cada bem do Ativo. Cada localização do componente da tabela deverá estar associada a uma unidade da estrutura organizacional da empresa;Atende;
36010;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a associação de documento de termo de responsabilidade a determinados bens patrimoniais.;Atende;Banco de conhecimento
36011;TOTVS Backoffice - Linha Protheus;;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a realização de leilão para alienação de bens de uso e não de uso próprio contemplando: a.     Cadastro e controle de lotes de bens b.     Registro do valor de avaliação por lote c.     Registro do valor de venda do lote para fins de apuração de resultado (lucro/prejuízo) com as devidas contabilizações.;Não Atende;
36012;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a realização de doação de bens em lote com o registro da baixa de bens bem como as devidas contabilizações.;Atende;
36013;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a reincorporação de bens ao patrimônio.;Atende;
36014;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir que o valor de um determinado bem seja incorporado ou agregado a outro bem patrimonial.;Atende;
36015;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Ter mais de um tipo de moeda para os valores dos bens (por exemplo USD).;Atende;
36016;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a existência de lote de bens como sendo um bem único para efeito de controle físico utilizando o recurso de drill down (Exemplo: equipamentos condicionadores de ar com sistema split composto de unidades evaporadora e condensadora que são tratados individualmente).;Atende;
36017;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Integrar de forma automática o controle de bens patrimoniais com o processo de compras conservando as informações já registradas no documento de entrada (por exemplo: fornecedor quantidade descrição do item considerando o n◦ de série marca modelo e prazo de garantia valor unitário) e permitindo a alteração na descrição do(s) bem(ns).;Atende;
36018;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir efetuar movimentação individual ou por lote de bens e gerar documento com o detalhamento dos itens transferidos bem como o órgão de origem e órgão de destino.;Atende;
36019;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir o registro de baixas de itens de patrimônio por venda por doação por inutilização por desaparecimento (qualificando-se pelo motivo: perda furto ou roubo) e por incorporação indevida.;Atende;
36020;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir efetuar baixa individual de um bem de forma total ou parcial. Tratar contabilmente o valor residual na baixa do bem;Atende;
36021;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir o estorno de todas as operações que envolvam a movimentação de bens adições e baixas.;Atende;Algumas operacoes tem estorno outras sao cancelamentos. transferencias de bens(saldos) uma vez transferido saldo precisa transferir novamente pela segurança das contabilizações
36022;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Realizar depreciação de acordo com a legislação fiscal IFRS Taxa de deprecição de acordo com o parametrização criada (Informática veículos móveis e utensilios) e com parametrização de índices por conta patrimonial.;Atende;
36023;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a realização de outras modalidades de depreciação tais como: incentivada e acelerada.;Atende;
36024;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Manter histórico dos cálculos da depreciação / amortização / correção monetária.;Atende;
36025;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a reclassificação de bens entre contas contábeis gerando informações de origem e destino de cada bem reclassificado mantendo histórico.;Atende;
36026;TOTVS Backoffice - Linha Protheus;Gestão de Contratos;Controladoria e Contabilidade;Ativo Imobilizado;Permitir o cadastro controle e contabilização de bens em regime de comodato e de arrendamento mercantil (itens de terceiros).;Atende;Arrendamento atraves do IRFS16 feito pelo controle na gestao de contrato
36027;TOTVS Backoffice - Linha Protheus;Gestão de Contratos;Controladoria e Contabilidade;Ativo Imobilizado;Permitir controlar garantias de equipamentos e componentes.;Atende;
36028;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir registrar valor de avaliações/reavaliações de bens de uso e bens não de uso e manter histórico.;Atende;
36029;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir constituir provisão para perdas na alienação de bens não de uso.;Não Atende;
36030;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a programação e realização de inventários dos seguintes tipos: em data fixada rotativo (mudança de administração) individual (por responsável) por localização e por grupo de material.;Atende;
36031;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Manter histórico de inventários realizados.;Atende;
36032;TOTVS Backoffice - Linha Protheus;;Controladoria e Contabilidade;Ativo Imobilizado;Permitir realizar alterações de dados de modo a refletir no processo de encerramento do inventário a situação física atual do bem no que diz respeito à localização estado de conservação responsável regularizando situações e divergências detectadas na apuração dos dados.;Não Atende;
36033;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir que bens não localizados no inventário de uma unidade e que sejam encontrados em outra localização patrimonial ainda que estes não estejam identificados por meio de plaquetas com número de controle possam ser transferidos pela SOLUÇÃO de modo a refletir a realidade física desses bens sendo necessário gerar relatório listando tais associações/transferências.;Atende Parcial;Bens que não foram localizados precisa ser cadastrado como um bem novo para que possa dar sequencia no cadastro e controle
36034;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir o bloqueio das funcionalidades de transferência e baixa de bens durante a realização do inventário permitindo excluir do bloqueio grupos de bens a exemplo de Bens Não de Uso Próprio.;Atende;
36035;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a reincorporação a qualquer momento dos bens encontrados após a conclusão do Inventário com a devida contabilização.;Atende;
36036;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a geração de relatório/consulta de adição de itens por período e por rubrica.;Não Atende;
36037;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a geração de relatório/consulta de itens baixados por período por localização por rubrica por motivo de baixa e por responsável.;Atende;
36038;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a geração de relatório/consulta de depreciação por centro de custo contendo a depreciação acumulada no ano depreciação mensal e residual contábil.;Atende;
36039;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a geração de relatório/consulta único que apresente por período e por grupo de contas do imobilizado todas as aquisições transferências baixas e depreciações com informações dos saldos anterior e atual considerando filtros na posição do mês trimestral semestral e anual.;Atende;
36040;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a geração de relatório/consulta dos itens não localizados e não identificados no inventário.;Atende;
36041;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a geração de relatório/consulta para acompanhamento da movimentação de bens por localização e período.;Atende;
36042;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a geração de relatório Razão por período e conta do ativo com a relação detalhada dos bens que compõem cada conta.;Atende;
36043;TOTVS Backoffice - Linha Protheus;;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a geração de relatório/consulta de equipamentos cobertos por garantias com filtros prazo de garantia datas inicial e final da garantia.;Não Atende;
36044;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a geração de relatório/consulta de bens com variados filtros tais como: fornecedor classificação código descrição marca modelo número de série unidade onde está instalado data e valor de aquisição situação estado de conservação propriedade conta contábil.;Atende;
36045;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir manter o cadastro de bens patrimoniais incluindo localização.;Atende;
36046;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir controlar contábil e fisicamente os bens.;Atende;
36047;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir controlar movimentações patrimoniais (por exemplo: incorporações imobilizações transferências reclassificações baixas - doação sucateamento venda perda obsolescência).;Atende;
36048;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Possuir controle de seguro do imobilizado (móvel e imóvel) em relação a apropriação das despesas com seguro e vínculo da apólice de seguro com os bens dessa apólice.;Atende;
36049;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir processamento da movimentação de bens tanto em massa (alto volume) quanto de forma unitária.;Atende;
36050;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir o controle físico/financeiro dos bens patrimoniais com classificação por níveis organizacionais (diretoria superintendência departamento divisão e áreas) - inclusive centros de custo por níveis de contas contábeis unidades fabris e outras (detentor - órgão e usuário elemento auxiliar situação origem data).;Atende;
36051;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir identificar e realizar bens com depreciação incentivada.;Atende;
36052;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir o pré-cadastramento de OD (ordens de imobilização de serviços) entidade de apuração controle e reclassificação de custos por projetos.;Não Atende;
36053;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir administrar inventários.;Não Atende;
36054;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir elaborar projeções para orçamento anual e pluri-anual.;Não Atende;
36055;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir transferência (interna/externa) de bens - entre empresa departamento divisão e área/setores gerando informações de origem e destino de cada bem transferido (de onde para onde) gerando o histórico dessas transferências (consulta e relatórios).;Atende;
36056;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir reclassificação de bens (de uma conta contábil/unidade patrimonial para outra ou por centro de custo) gerando informações de origem e destino de cada bem reclassificado (de onde para onde) gerando o histórico dessa reclassificação (consulta e relatórios).;Atende;
36057;TOTVS Backoffice - Linha Protheus;Contabilidade Gerencial;Controladoria e Contabilidade;Ativo Imobilizado;Permitir apurar lucro/prejuízo com venda de imobilizado.;Atende Parcial;A apuração nao é feito pelo ativo e sim pelo saldo das contas contabeis
36058;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir agrupamento (união) e desmembramento de bens gerando informações dessas movimentações (o que e com quem) gerando histórico dessas movimentações (consulta e relatórios).;Atende;
36059;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir calcular estornar e apropriar a depreciação de cada bem por conta centro de custo e grupo de bens.;Atende;
36060;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir manter histórico das transações de cálculos da depreciação/amortização/correção monetária.;Atende;
36061;TOTVS Backoffice - Linha Protheus;Contabilidade Gerencial;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a execução de matrizes de rateio por parâmetros pré-estabelecidos como valor ou percentual por exemplo distribuindo valores de itens do ativo alocados à uma ou mais contas/centro de custo para outra(s) conta(s)/centro(s) de custo.;Atende;Os rateios é feito pelo modulo de contabilidade
36062;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a apropriação dos tributos (PIS / COFINS / CIAP) nas operações de aquisição/baixa de bens conforme legislação vigente.;Atende;
36063;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;CIAP: permitir a visualização do prazo/método de pagamento determinado (Ex: Pagamento em 48x);Atende;
36064;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a reavaliação dos bens individual e/ou coletivamente conforme legislação vigente bem como a alteração do valor dos bens reavaliados gerando informações da operação mantendo o valor histórico do(s) bem(ns) reavaliado(s) .;Atende;
36065;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir que outros departamentos/divisões/áreas/setores efetuem ações prévias que serão efetivadas pelo controle patrimonial (por exemplo: abertura/encerramento/antecipação/ exclusão/ cancelamento de ordens de investimento).;Atende;
36066;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a incorporação dos bens (adição de um bem a outro).;Atende;
36067;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir cadastro de seguradoras e apólices de seguros.;Atende;
36068;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Garantir a exigência de contratação de seguros em função das características de equipamentos e instalações;Atende;
36069;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a troca de informações inclusive através de formulários assinados eletronicamente entre os usuários do sistema (módulos) - workflow.;Atende Parcial;Para troca de emial ou aprovacao precisa ter uma customizacao
36070;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir criação dos relatórios conforme necessidade no momento da geração (as informações no relatório serão as definidas pelo usuário).;Atende Parcial;Relatorio podem ser personalizados mas nao criados do zero
36071;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a geração/emissão/consulta de relatórios de depreciação por centro de custo (empresa diretoria departamento divisão e localidades) unidades fabris e consolidado (total ou consolidação por centros de custo de diversas fabricas);Atende;
36072;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir consulta/relatório dos ativos por valor ou faixa de valor nas diversas moedas/índices por área centor de custo (empresa departamento divisão setor) e por período (dia ou faixa de dias) e por fabrica;Atende;
36073;TOTVS Backoffice - Linha Protheus;;Controladoria e Contabilidade;Ativo Imobilizado;Permitir confecção/geração de relatório do ativo fixo com gráficos (diversos tipos: pizza barra) por ação (entradas baixas e transferências) por período (dia/faixa de dias) e por área (empresa departamento divisão e setor).;Não Atende;
36074;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a geração/emissão/consulta de relatório de inventário geral ou parcial de bens por departamento divisão ou áreas/setores - centros de custo e fábricas.;Atende;
36075;TOTVS Backoffice - Linha Protheus;;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a geração/emissão/consulta de relatório de quais bens estão sob garantia por fornecedor por fabricante por área (empresa departamento divisão setor) e por vencimento da garantia.;Não Atende;
36076;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a geração/emissão/consulta de relatório de seguro (quais bens estão cobertos) por apólice por área (empresa departamento divisão setor) e por data de vencimento da apólice.;Atende;
36077;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Permitir a geração/emissão/consulta de relatórios de consolidação mensal por unidade patrimonial centro de custo conta contábil transações de inclusão baixa transferências cálculo de depreciação de todas as classes de valores existentes no módulo de ativo fixo.;Atende;
36078;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Integração com Sistemas (Compras Financeiro ContratosEstoque PCP) com aproveitamento dos inputs para Imobilização depreciação e amortização de Obras/Investimentos (maquinas/equipamentos/obras civis - imobilizações em andamento) e Projetos de diversas naturezas (tecnologia engenharia artquitetura etc.) segundo legislação vigente;Atende Parcial;Integracao com os modulos de compras faturamento e contabilidade
36079;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Controle de Contas sujeitas a Correção monetária/e ou Depreciação dos grupos: Permanente Imobilizado Investimentos Diferido PL Capital Reservas Lucros/prejuizos acumulados.;Atende;
36080;TOTVS Backoffice - Linha Protheus;;Controladoria e Contabilidade;Ativo Imobilizado;Configuração de multi-centro de custo multi-despesa para um mesmo bem.;Não Atende;
36081;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Controle de Leasing / Finame possibilitando o lançamento total do pagamento diretamente em despesas depreciação por centro de custo ou lançamento parcial em despesa e imobilizações para melhor controle do Resultado Economico da Cia.;Atende Parcial;Contrato do leasing é controlado pelo modulo do financeiro somente controlando o bem fisico no ativo
36082;TOTVS Backoffice - Linha Protheus;Ativo Fixo;Controladoria e Contabilidade;Ativo Imobilizado;Possibilidade de Controle Gerencial de Bens dando condições para manter mais de um cálculo para depreciação/ e ou C.M. dependo do critério adotado pela empresa para efetuar as demonstrações Contábeis/financeiras/economicas.;Atende;
36083;TOTVS Backoffice - Linha Protheus;Estoque/Custos;Controladoria e Contabilidade;Controladoria de Custos e Perdas de Produção;Garantir que a estrutura de coleta de custos reflita também a estrutura organizacional. Adicional e paralelamente aos custos de aquisição de produção armazenagem entrega e administração a apuração dos custos deve também segregar e demonstrar a estrutura organizacional da empresa;Atende Parcial;Aplicando regras de segregação do sistema conhecida como Custo em Partes / envolve os relatórios de custeio e modelagens de Consultas Gerenciais na Contabilidade
36084;TOTVS Backoffice - Linha Protheus;Estoque/Custos;Controladoria e Contabilidade;Controladoria de Custos e Perdas de Produção;Permitir a criação e manutenção de diferentes naturezas de coletores de custo tais como: centros de custo ordens de manutenção projetos testes de qualidade etc. A estrutura de informações sobre os custos deve ser abrangente e alcançar todas as naturezas originadoras de custos para permitir multiplas visões de custo necessárias e desejáveis para a gestão;Atende Parcial;Aplicando regras de segregação do sistema conhecida como Custo em Partes / envolve os relatórios de custeio e modelagens de Consultas Gerenciais na Contabilidade
36085;TOTVS Backoffice - Linha Protheus;Contabilidade Gerencial;Controladoria e Contabilidade;Controladoria de Custos e Perdas de Produção;Permitir criação manutenção e apuração de resultados por unidade de negócio e/ou unidade geradora de caixa. As informações registrando as diversas naturezas de custos deverá ser disponbibilizada de forma a permitir diferentes visões de negócios;Atende;Gestão Corporativa de Empresas no cadastro do módulo Configurador
36086;TOTVS Backoffice - Linha Protheus;Estoque/Custos;Controladoria e Contabilidade;Controladoria de Custos e Perdas de Produção;Permitir apuração de custos por absorção (ou integral) alocando aos produtos a totalidade dos custos independente de sua natureza se diretos ou indiretos etc.;Atende;Contabilidade Gerencial + PCP + Estoque e Custos
36087;Analytics by GoodData;GoodData;Controladoria e Contabilidade;Controladoria de Custos e Perdas de Produção;Permitir análise de rentabilidade por segmento de negócio canais de distribuição regionais país produto grupo de produtos e qualquer outra visão consubstanciada em parâmetros regulares da empresa;Atende Parcial;
36088;TOTVS Backoffice - Linha Protheus;Estoque/Custos;Controladoria e Contabilidade;Controladoria de Custos e Perdas de Produção;Permitir análise comparativa de custos orçados e realizados.;Atende;Relatório Custo Standard x Realizado
36089;TOTVS Backoffice - Linha Protheus;Contabilidade Gerencial;Controladoria e Contabilidade;Controladoria de Custos e Perdas de Produção;Permitir lançamentos de rateios e alocações / re-alocações de custos proporcionando a adequada alocação final dos custos aos produtos mesmo que através do processo de cascata e rateios em diferentes níveis;Atende;
36090;TOTVS Backoffice - Linha Protheus;Contabilidade Gerencial;Controladoria e Contabilidade;Controladoria de Custos e Perdas de Produção;Permitir a revisão periódica de parâmetros do processo de apuração de custos das regras de rateiro utilizadas e estrutura de alocação permitindo assim que a apuração dos custos evolua e reflita corretamente adequadamente e completamente as mudanças de processos tecnologia e organizacionais;Atende;Além dos módulos de PCP Financeiro e Estoque e Custos
36091;TOTVS Backoffice - Linha Protheus;Estoque/Custos;Controladoria e Contabilidade;Controladoria de Custos e Perdas de Produção;Permitir análise comparativa de custos orçados e realizados para definir fatores e impactos que afetam a lucratividade.;Atende;
36092;TOTVS Backoffice - Linha Protheus;Contabilidade Gerencial;Controladoria e Contabilidade;Controladoria de Custos e Perdas de Produção;Permitir diversos critérios de rateio para a adequada re-alocação de custos segundo os melhores opções gerenciais e a natureza das contas;Atende;Além dos módulos de PCP Financeiro e Estoque e Custos
36093;TOTVS Backoffice - Linha Protheus;;Controladoria e Contabilidade;Controladoria de Custos e Perdas de Produção;Permitir a visão gerencial antes e após o rateios das contas mantendo registro histórico das duas visões por período;Não Atende;
36094;TOTVS Backoffice - Linha Protheus;Contabilidade Gerencial;Controladoria e Contabilidade;Controladoria de Custos e Perdas de Produção;Permitir a associação de centros de custos a serem rateados ao critério de rateio pré-estabelecido e aos centro de custos de destino.;Atende;
36095;Planejamento Orçamentário by Prophix;Prophix: Planejamento Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;O sistema de orçamento deve disponibilizar uma plataforma integrada permitindo simulações diversas como análise de sensibilidade impacto de determinadas variáveis no caixa. Deve permitir a elaboração de modelos para orçamentos do tipo “top down” e “bottom up”. Deve realizar slice and dice ranking drills filtros e quebras pelos dados independente da forma de apresentação como em tabelas referências cruzadas ou em gráficos. Possibilita conceitos orçamentários diversos como matricial “rolling forecast realizando cálculos e simulações baseado em variáveis diversas (taxas produtos volumes custo-padrão etc);Atende;
36096;Planejamento Orçamentário by Prophix;Prophix: Planejamento Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;A elaboração de Orçamento e Previsões (Forecast) é um processo contínuo que compreende planejamento medição e simulação. Ele se baseia em dados atualizados de várias áreas e geografias. O sistema permite a integração automática com planilhas excel que podem estar incorporadas ao modelo;Atende;
36097;Planejamento Orçamentário by Prophix;Prophix: Planejamento Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;O sistema de forecast permite ao usuário acessar diretamente formulários de entrada de dados padronizados ou distribui eletronicamente planilhas padronizadas no início do ciclo de planejamento com controle automático de workflow em casos de atraso;Atende;
36098;Planejamento Orçamentário by Prophix;Prophix: Planejamento Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;O processo de planejamento e forecasting é colaborativo pois permite ao supervisor rever e aprovar o status a qualquer momento enquanto o time trabalha na criação de planos/previsões em um ambiente de equipe virtual;Atende;
36099;Planejamento Orçamentário by Prophix;Prophix: Planejamento Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;Simulações de orçamento e de forecasting podem ser geradas automaticamente ou os resultados podem ser simulados utilizando-se vários indicadores significativos (ex: estimativas de crescimento de faturamento). O Software deve permitir simular/gerar demonstrativos financeiros projetados pelo periodo de concessão do Balanço Patrimonial DRE (Geral e por segmento) e Fluxo de Caixa (direto e indireto).;Atende;
36100;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;O sistema de planejamento orçamentário está totalmente integrado ao sistema ERP on line e real time recebendo as informações de realizado atualizando os saldos permitindo comparação com o orçado replanejado forecasted. Deve permitir revisões orçamentárias prevendo remanejamento de recursos alocação adicional de recursos corte de recursos ajustes quantitativos e reprogramação de cronograma. Reporting flexível deve estar disponível com cruzamento de diferentes dimensões (tempo site) e em períodos a selecionar (diário semanal mensal);Atende;
36101;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;O Sistema de Orçamento deve permitir a parametrização das regras de remanejamento de recursos entre áreas projetos e natureza de gastos com níveis de aprovação. Controlar verbas de investimento considerando: orçado realizado compromisso e saldo entre outros. Permitir simulações das despesas com pessoal: impacto de reajustes salariais benefícios alteração de jornada acréscimo de empregados etc. Permitir modelagem e simulações de cenários econômico-financeiros. Permitir atualizações monetárias dos insumos orçamentários através de índices financeiros escolhidos. Integrar o orçamento (planejamento e execução) com os módulos de contabilidade projetos compras contas a pagar e ativo fixo entre outros. Permitir o cadastro do orçamento com críticas necessárias (ex.: limites de valor por rubrica e restrição de tipos de gasto por unidade organizacional). Permitir o registro de informações de justificativas das variações orçamentárias.;Atende Parcial;
36102;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;O sistema de Orçamento deve gerar relatório com informações de previsto (orçado) requisitado (com requisição em aberto) contratado (contratado a faturar) comprometido (com requisição em aberto e contratado a faturar) realizado (faturado) e saldo (estimado para completar por período/ano). Permitir revisões orçamentárias prevendo remanejamento de recursos alocação adicional de recursos corte de recursos ajustes quantitativos e reprogramação de cronograma com emissão de workflow.;Atende Parcial;
36103;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;O sistema de orçamento deve permitir a emissão de Relatórios DRE Balanço e Fluxo de Caixa orçados e realizados trazendo do ERP toda a informação de realizado;Atende;
36104;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;Planejamento e Acompanhamento Financeiro: Criação de orçamento permitindo o acompanhamento do planejamento pelo responsável do Centro de Custo com indicadores de evolução das despesas variações e resultados e integração com todos os módulos;Atende;
36105;TOTVS Backoffice - Linha Protheus;Planejamento e Controle Orçamentário;Controladoria e Contabilidade;Planejamento e Controle de Orçamento;Permitir a parametrização de cenários e índices de correção para todo o orçamento inclusive multi-moedas.;Atende Parcial;Sem índices de correções para os orçamentos
